trial_info,phase,trial_time,event,x,y
test 1,exploration,10.38,,0.233,1.633
test 1,exploration,10.385,,0.233,1.633
test 1,exploration,10.389,,0.233,1.633
test 1,exploration,10.393,,0.233,1.633
test 1,exploration,10.398,,0.233,1.633
test 1,exploration,10.402,,0.233,1.633
test 1,exploration,10.407,,0.233,1.633
test 1,exploration,10.412,,0.233,1.633
test 1,exploration,10.416,,0.233,1.633
test 1,exploration,10.42,,0.233,1.633
test 1,exploration,10.424,,0.233,1.633
test 1,exploration,10.428,,0.233,1.633
test 1,exploration,10.433,,0.233,1.633
test 1,exploration,10.438,,0.233,1.633
test 1,exploration,10.443,,0.233,1.633
test 1,exploration,10.447,,0.233,1.633
test 1,exploration,10.451,,0.233,1.633
test 1,exploration,10.456,,0.233,1.633
test 1,exploration,10.46,,0.233,1.633
test 1,exploration,10.465,,0.233,1.633
test 1,exploration,10.469,,0.233,1.633
test 1,exploration,10.474,,0.233,1.633
test 1,exploration,10.479,,0.233,1.633
test 1,exploration,10.483,,0.233,1.633
test 1,exploration,10.487,,0.233,1.633
test 1,exploration,10.491,,0.233,1.633
test 1,exploration,10.496,,0.233,1.633
test 1,exploration,10.5,,0.233,1.633
test 1,exploration,10.505,,0.233,1.633
test 1,exploration,10.51,,0.233,1.633
test 1,exploration,10.515,,0.233,1.633
test 1,exploration,10.519,,0.233,1.633
test 1,exploration,10.523,,0.233,1.633
test 1,exploration,10.527,,0.233,1.633
test 1,exploration,10.532,,0.233,1.633
test 1,exploration,10.536,,0.233,1.633
test 1,exploration,10.541,,0.233,1.633
test 1,exploration,10.545,,0.233,1.633
test 1,exploration,10.549,,0.233,1.633
test 1,exploration,10.553,,0.233,1.633
test 1,exploration,10.557,,0.233,1.633
test 1,exploration,10.561,,0.233,1.633
test 1,exploration,10.565,,0.233,1.633
test 1,exploration,10.569,,0.233,1.633
test 1,exploration,10.572,,0.233,1.633
test 1,exploration,10.576,,0.233,1.633
test 1,exploration,10.58,,0.233,1.633
test 1,exploration,10.585,,0.233,1.633
test 1,exploration,10.588,,0.233,1.633
test 1,exploration,10.592,,0.233,1.633
test 1,exploration,10.596,,0.233,1.633
test 1,exploration,10.6,,0.233,1.633
test 1,exploration,10.604,,0.233,1.633
test 1,exploration,10.608,,0.233,1.633
test 1,exploration,10.613,,0.233,1.633
test 1,exploration,10.617,,0.233,1.633
test 1,exploration,10.621,,0.233,1.633
test 1,exploration,10.624,,0.233,1.633
test 1,exploration,10.629,,0.233,1.633
test 1,exploration,10.633,,0.233,1.633
test 1,exploration,10.636,,0.233,1.633
test 1,exploration,10.64,,0.233,1.633
test 1,exploration,10.645,,0.233,1.633
test 1,exploration,10.649,,0.233,1.633
test 1,exploration,10.653,,0.233,1.633
test 1,exploration,10.657,,0.233,1.633
test 1,exploration,10.661,,0.233,1.633
test 1,exploration,10.665,,0.233,1.633
test 1,exploration,10.669,,0.233,1.633
test 1,exploration,10.673,,0.233,1.633
test 1,exploration,10.677,,0.233,1.633
test 1,exploration,10.682,,0.233,1.633
test 1,exploration,10.686,,0.233,1.633
test 1,exploration,10.691,,0.233,1.633
test 1,exploration,10.694,,0.233,1.633
test 1,exploration,10.698,,0.233,1.633
test 1,exploration,10.702,,0.233,1.633
test 1,exploration,10.706,,0.233,1.633
test 1,exploration,10.71,,0.233,1.633
test 1,exploration,10.714,,0.233,1.633
test 1,exploration,10.719,,0.233,1.633
test 1,exploration,10.723,,0.233,1.633
test 1,exploration,10.727,,0.233,1.633
test 1,exploration,10.731,,0.233,1.633
test 1,exploration,10.735,,0.233,1.633
test 1,exploration,10.739,,0.233,1.633
test 1,exploration,10.743,,0.233,1.633
test 1,exploration,10.747,,0.233,1.633
test 1,exploration,10.751,,0.233,1.633
test 1,exploration,10.755,,0.233,1.633
test 1,exploration,10.759,,0.233,1.633
test 1,exploration,10.763,,0.233,1.633
test 1,exploration,10.767,,0.233,1.633
test 1,exploration,10.771,,0.233,1.633
test 1,exploration,10.775,,0.233,1.633
test 1,exploration,10.779,,0.233,1.633
test 1,exploration,10.784,,0.237,1.631
test 1,exploration,10.788,,0.242,1.629
test 1,exploration,10.793,,0.246,1.627
test 1,exploration,10.798,,0.25,1.626
test 1,exploration,10.802,,0.255,1.624
test 1,exploration,10.806,,0.258,1.622
test 1,exploration,10.811,,0.263,1.621
test 1,exploration,10.816,,0.267,1.619
test 1,exploration,10.82,,0.271,1.617
test 1,exploration,10.825,,0.275,1.615
test 1,exploration,10.829,,0.279,1.614
test 1,exploration,10.834,,0.284,1.612
test 1,exploration,10.838,,0.288,1.61
test 1,exploration,10.842,,0.292,1.609
test 1,exploration,10.847,,0.296,1.607
test 1,exploration,10.852,,0.3,1.605
test 1,exploration,10.857,,0.305,1.603
test 1,exploration,10.861,,0.309,1.602
test 1,exploration,10.866,,0.313,1.6
test 1,exploration,10.87,,0.317,1.598
test 1,exploration,10.875,,0.322,1.597
test 1,exploration,10.879,,0.326,1.595
test 1,exploration,10.884,,0.33,1.593
test 1,exploration,10.888,,0.334,1.592
test 1,exploration,10.892,,0.338,1.59
test 1,exploration,10.897,,0.342,1.588
test 1,exploration,10.901,,0.347,1.587
test 1,exploration,10.906,,0.351,1.585
test 1,exploration,10.911,,0.355,1.583
test 1,exploration,10.915,,0.359,1.581
test 1,exploration,10.919,,0.363,1.58
test 1,exploration,10.924,,0.367,1.578
test 1,exploration,10.929,,0.372,1.576
test 1,exploration,10.933,,0.376,1.575
test 1,exploration,10.938,,0.38,1.573
test 1,exploration,10.943,,0.384,1.571
test 1,exploration,10.947,,0.389,1.569
test 1,exploration,10.952,,0.393,1.568
test 1,exploration,10.956,,0.397,1.566
test 1,exploration,10.96,,0.401,1.564
test 1,exploration,10.965,,0.405,1.563
test 1,exploration,10.969,,0.405,1.563
test 1,exploration,10.973,,0.405,1.563
test 1,exploration,10.976,,0.405,1.563
test 1,exploration,10.98,,0.405,1.563
test 1,exploration,10.985,,0.405,1.563
test 1,exploration,10.989,,0.405,1.563
test 1,exploration,10.993,,0.405,1.563
test 1,exploration,10.997,,0.405,1.563
test 1,exploration,11.001,,0.405,1.563
test 1,exploration,11.005,,0.405,1.563
test 1,exploration,11.008,,0.405,1.563
test 1,exploration,11.013,,0.405,1.563
test 1,exploration,11.018,,0.405,1.563
test 1,exploration,11.022,,0.405,1.563
test 1,exploration,11.025,,0.405,1.563
test 1,exploration,11.03,,0.405,1.563
test 1,exploration,11.034,,0.405,1.563
test 1,exploration,11.038,,0.405,1.563
test 1,exploration,11.042,,0.405,1.563
test 1,exploration,11.046,,0.405,1.563
test 1,exploration,11.05,,0.405,1.563
test 1,exploration,11.054,,0.405,1.563
test 1,exploration,11.058,,0.405,1.563
test 1,exploration,11.063,,0.405,1.563
test 1,exploration,11.066,,0.405,1.563
test 1,exploration,11.07,,0.405,1.563
test 1,exploration,11.074,,0.405,1.563
test 1,exploration,11.078,,0.405,1.563
test 1,exploration,11.083,,0.405,1.563
test 1,exploration,11.087,,0.405,1.563
test 1,exploration,11.09,,0.405,1.563
test 1,exploration,11.094,,0.405,1.563
test 1,exploration,11.098,,0.405,1.563
test 1,exploration,11.102,,0.405,1.563
test 1,exploration,11.106,,0.405,1.563
test 1,exploration,11.11,,0.405,1.563
test 1,exploration,11.114,,0.405,1.563
test 1,exploration,11.119,,0.405,1.563
test 1,exploration,11.122,,0.405,1.563
test 1,exploration,11.126,,0.405,1.563
test 1,exploration,11.131,,0.405,1.563
test 1,exploration,11.134,,0.405,1.563
test 1,exploration,11.138,,0.405,1.563
test 1,exploration,11.142,,0.405,1.563
test 1,exploration,11.147,,0.405,1.563
test 1,exploration,11.151,,0.405,1.563
test 1,exploration,11.156,,0.405,1.563
test 1,exploration,11.16,,0.405,1.563
test 1,exploration,11.164,,0.405,1.563
test 1,exploration,11.168,,0.405,1.563
test 1,exploration,11.172,,0.405,1.563
test 1,exploration,11.176,,0.405,1.563
test 1,exploration,11.181,,0.405,1.563
test 1,exploration,11.186,,0.405,1.563
test 1,exploration,11.19,,0.405,1.563
test 1,exploration,11.194,,0.405,1.563
test 1,exploration,11.198,,0.405,1.563
test 1,exploration,11.202,,0.405,1.563
test 1,exploration,11.207,,0.405,1.563
test 1,exploration,11.211,,0.405,1.563
test 1,exploration,11.216,,0.405,1.563
test 1,exploration,11.221,,0.405,1.563
test 1,exploration,11.225,,0.405,1.563
test 1,exploration,11.23,,0.405,1.563
test 1,exploration,11.234,,0.405,1.563
test 1,exploration,11.238,,0.405,1.563
test 1,exploration,11.243,,0.405,1.563
test 1,exploration,11.247,,0.405,1.563
test 1,exploration,11.252,,0.405,1.563
test 1,exploration,11.257,,0.405,1.563
test 1,exploration,11.261,,0.405,1.563
test 1,exploration,11.266,,0.405,1.563
test 1,exploration,11.27,,0.405,1.563
test 1,exploration,11.275,,0.405,1.563
test 1,exploration,11.279,,0.405,1.563
test 1,exploration,11.283,,0.405,1.563
test 1,exploration,11.288,,0.405,1.563
test 1,exploration,11.292,,0.405,1.563
test 1,exploration,11.297,,0.405,1.563
test 1,exploration,11.301,,0.405,1.563
test 1,exploration,11.306,,0.405,1.563
test 1,exploration,11.311,,0.405,1.563
test 1,exploration,11.315,,0.405,1.563
test 1,exploration,11.319,,0.405,1.563
test 1,exploration,11.323,,0.405,1.563
test 1,exploration,11.327,,0.405,1.563
test 1,exploration,11.332,,0.405,1.563
test 1,exploration,11.336,,0.405,1.563
test 1,exploration,11.34,,0.405,1.563
test 1,exploration,11.344,,0.405,1.563
test 1,exploration,11.349,,0.405,1.563
test 1,exploration,11.354,,0.405,1.563
test 1,exploration,11.358,,0.405,1.563
test 1,exploration,11.363,,0.405,1.563
test 1,exploration,11.367,,0.405,1.563
test 1,exploration,11.371,,0.405,1.563
test 1,exploration,11.375,,0.405,1.563
test 1,exploration,11.38,,0.405,1.563
test 1,exploration,11.385,,0.405,1.563
test 1,exploration,11.39,,0.405,1.563
test 1,exploration,11.394,,0.405,1.563
test 1,exploration,11.398,,0.405,1.563
test 1,exploration,11.403,,0.405,1.563
test 1,exploration,11.407,,0.405,1.563
test 1,exploration,11.412,,0.405,1.563
test 1,exploration,11.416,,0.405,1.563
test 1,exploration,11.42,,0.405,1.563
test 1,exploration,11.424,,0.405,1.563
test 1,exploration,11.429,,0.405,1.563
test 1,exploration,11.433,,0.405,1.563
test 1,exploration,11.438,,0.405,1.563
test 1,exploration,11.443,,0.405,1.563
test 1,exploration,11.447,,0.405,1.563
test 1,exploration,11.451,,0.405,1.563
test 1,exploration,11.455,,0.405,1.563
test 1,exploration,11.46,,0.405,1.563
test 1,exploration,11.465,,0.405,1.563
test 1,exploration,11.469,,0.405,1.563
test 1,exploration,11.473,,0.405,1.563
test 1,exploration,11.477,,0.405,1.563
test 1,exploration,11.482,,0.405,1.563
test 1,exploration,11.487,,0.405,1.563
test 1,exploration,11.491,,0.405,1.563
test 1,exploration,11.496,,0.405,1.563
test 1,exploration,11.5,,0.405,1.563
test 1,exploration,11.504,,0.405,1.563
test 1,exploration,11.508,,0.405,1.563
test 1,exploration,11.513,,0.405,1.563
test 1,exploration,11.518,,0.405,1.563
test 1,exploration,11.522,,0.405,1.563
test 1,exploration,11.526,,0.405,1.563
test 1,exploration,11.531,,0.405,1.563
test 1,exploration,11.535,,0.405,1.563
test 1,exploration,11.539,,0.405,1.563
test 1,exploration,11.544,,0.405,1.563
test 1,exploration,11.549,,0.405,1.563
test 1,exploration,11.553,,0.405,1.563
test 1,exploration,11.558,,0.405,1.563
test 1,exploration,11.562,,0.405,1.563
test 1,exploration,11.567,,0.405,1.563
test 1,exploration,11.571,,0.405,1.563
test 1,exploration,11.575,,0.405,1.563
test 1,exploration,11.579,,0.405,1.563
test 1,exploration,11.585,,0.405,1.563
test 1,exploration,11.589,,0.405,1.563
test 1,exploration,11.593,,0.405,1.563
test 1,exploration,11.598,,0.405,1.563
test 1,exploration,11.602,,0.405,1.563
test 1,exploration,11.606,,0.405,1.563
test 1,exploration,11.61,,0.405,1.563
test 1,exploration,11.615,,0.405,1.563
test 1,exploration,11.62,,0.405,1.563
test 1,exploration,11.625,,0.405,1.563
test 1,exploration,11.63,,0.405,1.563
test 1,exploration,11.634,,0.405,1.563
test 1,exploration,11.638,,0.405,1.563
test 1,exploration,11.642,,0.405,1.563
test 1,exploration,11.647,,0.405,1.563
test 1,exploration,11.652,,0.405,1.563
test 1,exploration,11.656,,0.405,1.563
test 1,exploration,11.66,,0.405,1.563
test 1,exploration,11.665,,0.405,1.563
test 1,exploration,11.669,,0.405,1.563
test 1,exploration,11.673,,0.405,1.563
test 1,exploration,11.678,,0.405,1.563
test 1,exploration,11.683,,0.405,1.563
test 1,exploration,11.687,,0.405,1.563
test 1,exploration,11.692,,0.405,1.563
test 1,exploration,11.697,,0.405,1.563
test 1,exploration,11.701,,0.405,1.563
test 1,exploration,11.705,,0.405,1.563
test 1,exploration,11.709,,0.405,1.563
test 1,exploration,11.714,,0.405,1.563
test 1,exploration,11.719,,0.405,1.563
test 1,exploration,11.723,,0.405,1.563
test 1,exploration,11.727,,0.405,1.563
test 1,exploration,11.732,,0.405,1.563
test 1,exploration,11.736,,0.405,1.563
test 1,exploration,11.741,,0.405,1.563
test 1,exploration,11.745,,0.405,1.563
test 1,exploration,11.75,,0.405,1.563
test 1,exploration,11.755,,0.405,1.563
test 1,exploration,11.759,,0.405,1.563
test 1,exploration,11.763,,0.405,1.563
test 1,exploration,11.768,,0.405,1.563
test 1,exploration,11.772,,0.405,1.563
test 1,exploration,11.777,,0.405,1.563
test 1,exploration,11.781,,0.405,1.563
test 1,exploration,11.786,,0.405,1.563
test 1,exploration,11.79,,0.405,1.563
test 1,exploration,11.795,,0.405,1.563
test 1,exploration,11.8,,0.405,1.563
test 1,exploration,11.804,,0.405,1.563
test 1,exploration,11.808,,0.405,1.563
test 1,exploration,11.813,,0.405,1.563
test 1,exploration,11.818,,0.405,1.563
test 1,exploration,11.823,,0.405,1.563
test 1,exploration,11.827,,0.405,1.563
test 1,exploration,11.831,,0.405,1.563
test 1,exploration,11.836,,0.405,1.563
test 1,exploration,11.84,,0.405,1.563
test 1,exploration,11.844,,0.405,1.563
test 1,exploration,11.849,,0.405,1.563
test 1,exploration,11.854,,0.405,1.563
test 1,exploration,11.859,,0.405,1.563
test 1,exploration,11.864,,0.405,1.563
test 1,exploration,11.868,,0.405,1.563
test 1,exploration,11.873,,0.405,1.563
test 1,exploration,11.877,,0.405,1.563
test 1,exploration,11.882,,0.405,1.563
test 1,exploration,11.887,,0.405,1.563
test 1,exploration,11.891,,0.405,1.563
test 1,exploration,11.896,,0.405,1.563
test 1,exploration,11.9,,0.405,1.563
test 1,exploration,11.904,,0.405,1.563
test 1,exploration,11.908,,0.405,1.563
test 1,exploration,11.913,,0.405,1.563
test 1,exploration,11.918,,0.405,1.563
test 1,exploration,11.922,,0.405,1.563
test 1,exploration,11.926,,0.405,1.563
test 1,exploration,11.931,,0.405,1.563
test 1,exploration,11.935,,0.405,1.563
test 1,exploration,11.94,,0.405,1.563
test 1,exploration,11.944,,0.405,1.563
test 1,exploration,11.949,,0.405,1.563
test 1,exploration,11.954,,0.405,1.563
test 1,exploration,11.958,,0.405,1.563
test 1,exploration,11.963,,0.405,1.563
test 1,exploration,11.967,,0.405,1.563
test 1,exploration,11.972,,0.405,1.563
test 1,exploration,11.976,,0.405,1.563
test 1,exploration,11.981,,0.405,1.563
test 1,exploration,11.986,,0.405,1.563
test 1,exploration,11.99,,0.405,1.563
test 1,exploration,11.994,,0.405,1.563
test 1,exploration,11.999,,0.405,1.563
test 1,exploration,12.003,,0.405,1.563
test 1,exploration,12.007,,0.405,1.563
test 1,exploration,12.012,,0.405,1.563
test 1,exploration,12.017,,0.405,1.563
test 1,exploration,12.021,,0.405,1.563
test 1,exploration,12.025,,0.405,1.563
test 1,exploration,12.03,,0.405,1.563
test 1,exploration,12.034,,0.405,1.563
test 1,exploration,12.039,,0.405,1.563
test 1,exploration,12.043,,0.405,1.563
test 1,exploration,12.048,,0.405,1.563
test 1,exploration,12.053,,0.405,1.563
test 1,exploration,12.057,,0.405,1.563
test 1,exploration,12.062,,0.405,1.563
test 1,exploration,12.066,,0.405,1.563
test 1,exploration,12.071,,0.405,1.563
test 1,exploration,12.075,,0.405,1.563
test 1,exploration,12.079,,0.405,1.563
test 1,exploration,12.084,,0.405,1.563
test 1,exploration,12.089,,0.405,1.563
test 1,exploration,12.093,,0.405,1.563
test 1,exploration,12.097,,0.405,1.563
test 1,exploration,12.102,,0.405,1.563
test 1,exploration,12.106,,0.405,1.563
test 1,exploration,12.111,,0.405,1.563
test 1,exploration,12.116,,0.405,1.563
test 1,exploration,12.12,,0.405,1.563
test 1,exploration,12.125,,0.405,1.563
test 1,exploration,12.13,,0.405,1.563
test 1,exploration,12.134,,0.405,1.563
test 1,exploration,12.139,,0.405,1.563
test 1,exploration,12.143,,0.405,1.563
test 1,exploration,12.148,,0.405,1.563
test 1,exploration,12.152,,0.405,1.563
test 1,exploration,12.156,,0.405,1.563
test 1,exploration,12.161,,0.405,1.563
test 1,exploration,12.165,,0.405,1.563
test 1,exploration,12.169,,0.405,1.563
test 1,exploration,12.173,,0.405,1.563
test 1,exploration,12.177,,0.405,1.563
test 1,exploration,12.182,,0.405,1.563
test 1,exploration,12.187,,0.405,1.563
test 1,exploration,12.191,,0.405,1.563
test 1,exploration,12.196,,0.405,1.563
test 1,exploration,12.2,,0.405,1.563
test 1,exploration,12.205,,0.405,1.563
test 1,exploration,12.21,,0.405,1.563
test 1,exploration,12.215,,0.405,1.563
test 1,exploration,12.219,,0.405,1.563
test 1,exploration,12.223,,0.405,1.563
test 1,exploration,12.227,,0.405,1.563
test 1,exploration,12.232,,0.405,1.563
test 1,exploration,12.236,,0.405,1.563
test 1,exploration,12.241,,0.405,1.563
test 1,exploration,12.246,,0.405,1.563
test 1,exploration,12.25,,0.405,1.563
test 1,exploration,12.255,,0.405,1.563
test 1,exploration,12.259,,0.405,1.563
test 1,exploration,12.263,,0.405,1.563
test 1,exploration,12.268,,0.405,1.563
test 1,exploration,12.272,,0.405,1.563
test 1,exploration,12.277,,0.405,1.563
test 1,exploration,12.281,,0.405,1.563
test 1,exploration,12.285,,0.405,1.563
test 1,exploration,12.29,,0.405,1.563
test 1,exploration,12.294,,0.405,1.563
test 1,exploration,12.298,,0.405,1.563
test 1,exploration,12.303,,0.405,1.563
test 1,exploration,12.307,,0.405,1.563
test 1,exploration,12.312,,0.405,1.563
test 1,exploration,12.316,,0.405,1.563
test 1,exploration,12.321,,0.405,1.563
test 1,exploration,12.325,,0.405,1.563
test 1,exploration,12.33,,0.405,1.563
test 1,exploration,12.334,,0.405,1.563
test 1,exploration,12.339,,0.405,1.563
test 1,exploration,12.344,,0.405,1.563
test 1,exploration,12.348,,0.405,1.563
test 1,exploration,12.352,,0.405,1.563
test 1,exploration,12.356,,0.405,1.563
test 1,exploration,12.36,,0.405,1.563
test 1,exploration,12.365,,0.405,1.563
test 1,exploration,12.369,,0.405,1.563
test 1,exploration,12.374,,0.405,1.563
test 1,exploration,12.379,,0.405,1.563
test 1,exploration,12.383,,0.405,1.563
test 1,exploration,12.387,,0.405,1.563
test 1,exploration,12.391,,0.405,1.563
test 1,exploration,12.396,,0.405,1.563
test 1,exploration,12.4,,0.405,1.563
test 1,exploration,12.404,,0.405,1.563
test 1,exploration,12.409,,0.405,1.563
test 1,exploration,12.414,,0.405,1.563
test 1,exploration,12.418,,0.405,1.563
test 1,exploration,12.423,,0.405,1.563
test 1,exploration,12.427,,0.405,1.563
test 1,exploration,12.432,,0.405,1.563
test 1,exploration,12.436,,0.405,1.563
test 1,exploration,12.441,,0.405,1.563
test 1,exploration,12.445,,0.405,1.563
test 1,exploration,12.45,,0.405,1.563
test 1,exploration,12.454,,0.405,1.563
test 1,exploration,12.458,,0.405,1.563
test 1,exploration,12.463,,0.405,1.563
test 1,exploration,12.467,,0.405,1.563
